storyNumber,storyTitleFinal,storyTitlePrevious,biblicalReference,sceneNumber,audioFileName,appPath,textoFinalNarrar,direcaoDeVoz,sonoplastiaOpcional
15,Samuel Ouve a Voz de Deus,,1 Samuel 3,07,samuel_hears_god_scene_07.mp3,assets/audio/samuel_hears_god/samuel_hears_god_scene_07.mp3,Deus confiou a Samuel uma mensagem séria. Nem sempre ouvir a Deus significa receber uma tarefa fácil. Samuel precisava aprender a ser fiel à palavra do Senhor.,"Voz séria, sem peso excessivo.",Trilha contida.
15,Samuel Ouve a Voz de Deus,,1 Samuel 3,08,samuel_hears_god_scene_08.mp3,assets/audio/samuel_hears_god/samuel_hears_god_scene_08.mp3,"Pela manhã, Samuel teve receio de contar a mensagem a Eli. Mas Eli pediu que ele falasse tudo. Samuel contou com sinceridade aquilo que havia recebido.",Voz de coragem simples.,Amanhecer suave.
15,Samuel Ouve a Voz de Deus,,1 Samuel 3,09,samuel_hears_god_scene_09.mp3,assets/audio/samuel_hears_god/samuel_hears_god_scene_09.mp3,"Eli ouviu a mensagem e reconheceu que o Senhor havia falado. Samuel crescia, e Deus estava com ele. O povo começou a reconhecer que Samuel era alguém chamado pelo Senhor.",Voz de confirmação.,Trilha de crescimento.
15,Samuel Ouve a Voz de Deus,,1 Samuel 3,10,samuel_hears_god_scene_10.mp3,assets/audio/samuel_hears_god/samuel_hears_god_scene_10.mp3,"A história de Samuel nos ensina a ter um coração atento a Deus. Nem sempre ouvimos uma voz como Samuel ouviu, mas podemos aprender a escutar a palavra do Senhor e obedecer com humildade.",Voz final e instrutiva.,Encerramento calmo.
16,"Josias, o Rei Jovem",,2 Reis 22 a 23 e 2 Crônicas 34,01,josiah_young_king_scene_01.mp3,assets/audio/josiah_young_king/josiah_young_king_scene_01.mp3,"Josias se tornou rei quando ainda era muito jovem. Mesmo sendo criança, ele tinha uma grande responsabilidade. A Bíblia diz que Josias fez o que era reto aos olhos do Senhor.",Voz de admiração e simplicidade.,Palácio suave.
16,"Josias, o Rei Jovem",,2 Reis 22 a 23 e 2 Crônicas 34,02,josiah_young_king_scene_02.mp3,assets/audio/josiah_young_king/josiah_young_king_scene_02.mp3,"Com o passar dos anos, Josias quis buscar o Senhor. Ele não queria seguir caminhos errados. Mesmo jovem, decidiu levar Deus a sério.",Voz encorajadora.,Trilha de decisão.
16,"Josias, o Rei Jovem",,2 Reis 22 a 23 e 2 Crônicas 34,03,josiah_young_king_scene_03.mp3,assets/audio/josiah_young_king/josiah_young_king_scene_03.mp3,"Josias mandou consertar a casa do Senhor. O templo precisava de cuidado. Enquanto trabalhavam ali, encontraram o Livro da Lei.",Voz de descoberta.,Som de ferramentas leves e pergaminho.
16,"Josias, o Rei Jovem",,2 Reis 22 a 23 e 2 Crônicas 34,04,josiah_young_king_scene_04.mp3,assets/audio/josiah_young_king/josiah_young_king_scene_04.mp3,"Quando o livro foi lido para o rei, Josias ficou profundamente tocado. Ele percebeu que o povo havia se afastado da palavra de Deus. Seu coração ficou sensível diante do Senhor.",Voz reverente.,Pausa de reflexão.
16,"Josias, o Rei Jovem",,2 Reis 22 a 23 e 2 Crônicas 34,05,josiah_young_king_scene_05.mp3,assets/audio/josiah_young_king/josiah_young_king_scene_05.mp3,Josias quis saber o que o Senhor estava dizendo ao povo. Ele buscou orientação e levou a palavra de Deus a sério. Um bom líder não ignora a voz do Senhor.,Voz firme e respeitosa.,Trilha contida.
16,"Josias, o Rei Jovem",,2 Reis 22 a 23 e 2 Crônicas 34,06,josiah_young_king_scene_06.mp3,assets/audio/josiah_young_king/josiah_young_king_scene_06.mp3,"Depois, Josias reuniu o povo e leu as palavras do livro. Todos puderam ouvir a Lei do Senhor. A palavra de Deus voltou a ser colocada no centro da vida do povo.",Voz clara e pública.,Multidão discreta.
16,"Josias, o Rei Jovem",,2 Reis 22 a 23 e 2 Crônicas 34,07,josiah_young_king_scene_07.mp3,assets/audio/josiah_young_king/josiah_young_king_scene_07.mp3,"Josias fez uma aliança diante do Senhor, prometendo seguir seus mandamentos de todo o coração. Ele chamou o povo a voltar para Deus. Era um novo começo.",Voz solene e acessível.,Trilha de compromisso.
16,"Josias, o Rei Jovem",,2 Reis 22 a 23 e 2 Crônicas 34,08,josiah_young_king_scene_08.mp3,assets/audio/josiah_young_king/josiah_young_king_scene_08.mp3,Josias também removeu práticas que afastavam o povo de Deus. Ele queria limpar o caminho para que o Senhor fosse honrado. A obediência precisava aparecer em atitudes concretas.,"Voz séria, sem dureza.",Ambiente de mudança.
16,"Josias, o Rei Jovem",,2 Reis 22 a 23 e 2 Crônicas 34,09,josiah_young_king_scene_09.mp3,assets/audio/josiah_young_king/josiah_young_king_scene_09.mp3,"O rei celebrou a Páscoa com o povo, lembrando o livramento que Deus havia dado a Israel. A alegria voltou quando o povo se reuniu para adorar ao Senhor.",Voz alegre e reverente.,Celebração suave.
16,"Josias, o Rei Jovem",,2 Reis 22 a 23 e 2 Crônicas 34,10,josiah_young_king_scene_10.mp3,assets/audio/josiah_young_king/josiah_young_king_scene_10.mp3,"Josias nos lembra que ninguém é jovem demais para buscar a Deus. Quando ouvimos a palavra do Senhor e obedecemos, podemos ajudar outras pessoas a escolherem o caminho certo.",Voz final inspiradora.,Trilha de esperança juvenil.
17,Salomão e a Sabedoria,,1 Reis 3,01,solomon_wisdom_scene_01.mp3,assets/audio/solomon_wisdom/solomon_wisdom_scene_01.mp3,"Salomão era filho de Davi e se tornou rei de Israel. Ele sabia que governar o povo era uma responsabilidade muito grande. Por isso, precisava da ajuda de Deus.",Voz nobre e humilde.,Palácio suave.
17,Salomão e a Sabedoria,,1 Reis 3,02,solomon_wisdom_scene_02.mp3,assets/audio/solomon_wisdom/solomon_wisdom_scene_02.mp3,"Uma noite, Deus apareceu a Salomão em sonho e perguntou o que ele desejava receber. Salomão poderia pedir muitas coisas, mas seu coração buscou algo melhor.",Voz de sonho reverente.,Som de sonho leve.
17,Salomão e a Sabedoria,,1 Reis 3,03,solomon_wisdom_scene_03.mp3,assets/audio/solomon_wisdom/solomon_wisdom_scene_03.mp3,Salomão pediu sabedoria para governar bem e discernir entre o certo e o errado. Ele queria cuidar do povo com justiça. Esse pedido agradou ao Senhor.,Voz clara e reverente.,Trilha de sabedoria.
17,Salomão e a Sabedoria,,1 Reis 3,04,solomon_wisdom_scene_04.mp3,assets/audio/solomon_wisdom/solomon_wisdom_scene_04.mp3,Deus deu a Salomão um coração sábio e entendido. Também lhe deu bênçãos que ele não havia pedido. A sabedoria de Deus era o presente mais importante para sua missão.,Voz feliz e respeitosa.,"Brilho suave, sem efeito mágico."
17,Salomão e a Sabedoria,,1 Reis 3,05,solomon_wisdom_scene_05.mp3,assets/audio/solomon_wisdom/solomon_wisdom_scene_05.mp3,"Certo dia, duas mulheres foram até o rei com uma situação muito difícil. As duas diziam que um mesmo bebê era seu filho. Salomão precisava descobrir a verdade com justiça.",Voz de atenção e cuidado.,Ambiente de tribunal sereno.
17,Salomão e a Sabedoria,,1 Reis 3,06,solomon_wisdom_scene_06.mp3,assets/audio/solomon_wisdom/solomon_wisdom_scene_06.mp3,"Salomão ouviu as duas mulheres. Em vez de responder depressa, usou sabedoria para revelar o coração verdadeiro. Uma decisão sábia nem sempre é apressada.",Voz reflexiva.,Pausa de pensamento.
17,Salomão e a Sabedoria,,1 Reis 3,07,solomon_wisdom_scene_07.mp3,assets/audio/solomon_wisdom/solomon_wisdom_scene_07.mp3,"Quando a verdadeira mãe percebeu que a criança poderia sofrer, preferiu abrir mão dela para protegê-la. O amor verdadeiro ficou claro. Salomão reconheceu quem era a mãe do bebê.","Voz emocional, sem drama pesado.",Trilha de ternura.
17,Salomão e a Sabedoria,,1 Reis 3,08,solomon_wisdom_scene_08.mp3,assets/audio/solomon_wisdom/solomon_wisdom_scene_08.mp3,O rei entregou a criança à mãe verdadeira. O povo viu que a sabedoria de Deus estava com Salomão para fazer justiça. A decisão trouxe clareza e proteção.,Voz aliviada.,Ambiente de admiração.
17,Salomão e a Sabedoria,,1 Reis 3,09,solomon_wisdom_scene_09.mp3,assets/audio/solomon_wisdom/solomon_wisdom_scene_09.mp3,"A fama da sabedoria de Salomão se espalhou. As pessoas perceberam que ele não governava apenas com força, mas com discernimento. A sabedoria ajuda a cuidar bem dos outros.",Voz admirada.,Trilha nobre.
17,Salomão e a Sabedoria,,1 Reis 3,10,solomon_wisdom_scene_10.mp3,assets/audio/solomon_wisdom/solomon_wisdom_scene_10.mp3,"A história de Salomão nos ensina a pedir sabedoria a Deus. Quando precisamos escolher, podemos buscar o Senhor e pedir um coração que ame o que é justo e bom.",Voz final e prática.,Encerramento suave.
18,Maria Recebe a Boa Notícia,Maria Diz Sim,Lucas 1:26 a 38,01,mary_says_yes_scene_01.mp3,assets/audio/mary_says_yes/mary_says_yes_scene_01.mp3,"Maria era uma jovem de Nazaré. Um dia, o anjo Gabriel foi enviado por Deus até ela. Aquela visita trouxe uma notícia que mudaria a história.",Voz suave e reverente.,"Ambiente simples, brilho leve."
18,Maria Recebe a Boa Notícia,Maria Diz Sim,Lucas 1:26 a 38,02,mary_says_yes_scene_02.mp3,assets/audio/mary_says_yes/mary_says_yes_scene_02.mp3,O anjo saudou Maria e disse que o Senhor era com ela. Maria ficou surpresa e tentou entender o que aquela saudação significava. Deus estava se aproximando com uma mensagem especial.,Voz delicada e respeitosa.,Pausa de surpresa.
18,Maria Recebe a Boa Notícia,Maria Diz Sim,Lucas 1:26 a 38,03,mary_says_yes_scene_03.mp3,assets/audio/mary_says_yes/mary_says_yes_scene_03.mp3,"Gabriel disse a Maria que ela não precisava ter medo. Ela teria um filho, e deveria chamá-lo Jesus. Ele seria grande e seria chamado Filho do Altíssimo.",Voz clara e reverente.,Trilha leve de anúncio.
18,Maria Recebe a Boa Notícia,Maria Diz Sim,Lucas 1:26 a 38,04,mary_says_yes_scene_04.mp3,assets/audio/mary_says_yes/mary_says_yes_scene_04.mp3,Maria perguntou como aquilo aconteceria. Sua pergunta não foi rejeitada. O anjo explicou que o poder de Deus realizaria o que parecia impossível.,Voz serena e cuidadosa.,Ambiente de mistério reverente.
18,Maria Recebe a Boa Notícia,Maria Diz Sim,Lucas 1:26 a 38,05,mary_says_yes_scene_05.mp3,assets/audio/mary_says_yes/mary_says_yes_scene_05.mp3,"O anjo também contou que Isabel, parente de Maria, estava esperando um filho em sua velhice. Para Deus, nada é impossível. Maria ouviu tudo com atenção.",Voz esperançosa.,Brilho suave.
18,Maria Recebe a Boa Notícia,Maria Diz Sim,Lucas 1:26 a 38,06,mary_says_yes_scene_06.mp3,assets/audio/mary_says_yes/mary_says_yes_scene_06.mp3,Maria respondeu com humildade. Ela se chamou serva do Senhor e aceitou que a palavra de Deus se cumprisse em sua vida. Seu coração estava disponível para obedecer.,Voz reverente e calma.,Trilha de entrega.
18,Maria Recebe a Boa Notícia,Maria Diz Sim,Lucas 1:26 a 38,07,mary_says_yes_scene_07.mp3,assets/audio/mary_says_yes/mary_says_yes_scene_07.mp3,"Depois que o anjo se foi, Maria ficou com aquela palavra diante de Deus. Ela não sabia todos os detalhes do futuro, mas confiava no Senhor que havia falado.",Voz íntima e tranquila.,Silêncio suave.
18,Maria Recebe a Boa Notícia,Maria Diz Sim,Lucas 1:26 a 38,08,mary_says_yes_scene_08.mp3,assets/audio/mary_says_yes/mary_says_yes_scene_08.mp3,"A promessa anunciada a Maria fazia parte do plano de Deus para enviar Jesus ao mundo. O Salvador viria de forma humilde, em uma família simples, mostrando a graça de Deus.",Voz contemplativa.,Trilha de esperança.
18,Maria Recebe a Boa Notícia,Maria Diz Sim,Lucas 1:26 a 38,09,mary_says_yes_scene_09.mp3,assets/audio/mary_says_yes/mary_says_yes_scene_09.mp3,Maria nos ensina que obedecer a Deus exige fé e humildade. Ela ouviu a palavra do Senhor e se colocou em suas mãos. Deus usa pessoas simples para cumprir planos grandes.,Voz instrutiva e acolhedora.,Trilha suave.
18,Maria Recebe a Boa Notícia,Maria Diz Sim,Lucas 1:26 a 38,10,mary_says_yes_scene_10.mp3,assets/audio/mary_says_yes/mary_says_yes_scene_10.mp3,"A boa notícia dada a Maria aponta para Jesus. Ele é o presente de Deus para o mundo. Quando Deus chama, podemos responder com confiança, porque sua palavra é fiel.",Voz final e esperançosa.,Encerramento luminoso.
19,Timóteo e a Fé,,"2 Timóteo 1:5, 2 Timóteo 3:14 a 15 e 1 Timóteo 4:12",01,timothy_faith_scene_01.mp3,assets/audio/timothy_faith/timothy_faith_scene_01.mp3,"Timóteo aprendeu sobre Deus desde pequeno. Sua avó Loide e sua mãe Eunice tinham uma fé sincera e ensinaram as Escrituras a ele. A fé também pode ser cultivada dentro de casa, com amor e exemplo.",Voz familiar e doce.,Ambiente de casa tranquila.
19,Timóteo e a Fé,,"2 Timóteo 1:5, 2 Timóteo 3:14 a 15 e 1 Timóteo 4:12",02,timothy_faith_scene_02.mp3,assets/audio/timothy_faith/timothy_faith_scene_02.mp3,"Desde menino, Timóteo conhecia as Sagradas Escrituras. Ele cresceu ouvindo a palavra de Deus. Aquilo formou seu coração e preparou sua vida para servir ao Senhor.",Voz instrutiva.,Som de páginas suaves.
19,Timóteo e a Fé,,"2 Timóteo 1:5, 2 Timóteo 3:14 a 15 e 1 Timóteo 4:12",03,timothy_faith_scene_03.mp3,assets/audio/timothy_faith/timothy_faith_scene_03.mp3,"Mais tarde, Timóteo se tornou colaborador do apóstolo Paulo. Ele ajudava na obra do evangelho e servia as igrejas. Mesmo jovem, podia ser usado por Deus com responsabilidade.",Voz encorajadora.,Passos de viagem leve.
19,Timóteo e a Fé,,"2 Timóteo 1:5, 2 Timóteo 3:14 a 15 e 1 Timóteo 4:12",04,timothy_faith_scene_04.mp3,assets/audio/timothy_faith/timothy_faith_scene_04.mp3,"Paulo amava Timóteo como um filho na fé. Ele escreveu cartas para orientar, encorajar e fortalecer seu jovem amigo. Bons conselhos ajudam a fé a crescer.",Voz de amizade e cuidado.,Som de carta sendo escrita.
19,Timóteo e a Fé,,"2 Timóteo 1:5, 2 Timóteo 3:14 a 15 e 1 Timóteo 4:12",05,timothy_faith_scene_05.mp3,assets/audio/timothy_faith/timothy_faith_scene_05.mp3,"Paulo lembrou Timóteo de não se envergonhar do testemunho do Senhor. Seguir Jesus pode exigir coragem, mas Deus fortalece seus servos.",Voz firme e pastoral.,Trilha de coragem.
19,Timóteo e a Fé,,"2 Timóteo 1:5, 2 Timóteo 3:14 a 15 e 1 Timóteo 4:12",06,timothy_faith_scene_06.mp3,assets/audio/timothy_faith/timothy_faith_scene_06.mp3,"Paulo também disse que Deus não nos deu espírito de medo, mas de poder, amor e equilíbrio. Timóteo precisava lembrar que sua força vinha do Senhor.",Voz clara e encorajadora.,Trilha de confiança.
19,Timóteo e a Fé,,"2 Timóteo 1:5, 2 Timóteo 3:14 a 15 e 1 Timóteo 4:12",07,timothy_faith_scene_07.mp3,assets/audio/timothy_faith/timothy_faith_scene_07.mp3,Timóteo foi orientado a permanecer naquilo que havia aprendido. A verdade de Deus não deveria ser abandonada. O que aprendemos da Palavra precisa guiar nossas escolhas.,Voz didática.,Ambiente sereno.
19,Timóteo e a Fé,,"2 Timóteo 1:5, 2 Timóteo 3:14 a 15 e 1 Timóteo 4:12",08,timothy_faith_scene_08.mp3,assets/audio/timothy_faith/timothy_faith_scene_08.mp3,"Paulo disse a Timóteo que ninguém deveria desprezá-lo por ser jovem. Em vez disso, Timóteo deveria ser exemplo no falar, no comportamento, no amor, na fé e na pureza.",Voz forte e jovem.,Trilha de inspiração.
19,Timóteo e a Fé,,"2 Timóteo 1:5, 2 Timóteo 3:14 a 15 e 1 Timóteo 4:12",09,timothy_faith_scene_09.mp3,assets/audio/timothy_faith/timothy_faith_scene_09.mp3,"Timóteo nos lembra que crianças e jovens também podem crescer na fé. Ouvir a Palavra, aprender com pessoas fiéis e praticar o bem são passos importantes.",Voz próxima e acolhedora.,Ambiente de aprendizado.
19,Timóteo e a Fé,,"2 Timóteo 1:5, 2 Timóteo 3:14 a 15 e 1 Timóteo 4:12",10,timothy_faith_scene_10.mp3,assets/audio/timothy_faith/timothy_faith_scene_10.mp3,"A fé de Timóteo foi cuidada por sua família, fortalecida pela Palavra e encorajada por Paulo. Deus se alegra quando crescemos aprendendo a amar, obedecer e servir com sinceridade.",Voz final e esperançosa.,Trilha familiar e suave.
20,Jesus no Templo,,Lucas 2:41 a 52,01,jesus_temple_scene_01.mp3,assets/audio/jesus_temple/jesus_temple_scene_01.mp3,"Todos os anos, José e Maria iam a Jerusalém para a festa da Páscoa. Quando Jesus tinha doze anos, Ele foi com eles. Era um tempo de lembrar a fidelidade de Deus.",Voz de viagem familiar.,Passos e cidade ao fundo.
20,Jesus no Templo,,Lucas 2:41 a 52,02,jesus_temple_scene_02.mp3,assets/audio/jesus_temple/jesus_temple_scene_02.mp3,"Depois da festa, José e Maria começaram a voltar para casa com o grupo de viajantes. Eles pensaram que Jesus estava entre parentes e conhecidos. Mas Jesus havia ficado em Jerusalém.",Voz de leve preocupação.,Movimento de caravana.
20,Jesus no Templo,,Lucas 2:41 a 52,03,jesus_temple_scene_03.mp3,assets/audio/jesus_temple/jesus_temple_scene_03.mp3,"Quando perceberam que Jesus não estava no grupo, José e Maria ficaram aflitos. Procuraram entre parentes e amigos, mas não o encontraram. Então voltaram para Jerusalém para buscá-lo.","Voz preocupada, sem pânico.",Passos apressados.
20,Jesus no Templo,,Lucas 2:41 a 52,04,jesus_temple_scene_04.mp3,assets/audio/jesus_temple/jesus_temple_scene_04.mp3,"Depois de três dias, encontraram Jesus no templo. Ele estava sentado entre os mestres, ouvindo e fazendo perguntas. Todos se admiravam da sua compreensão e das suas respostas.",Voz de alívio e admiração.,"Ambiente do templo, suave."
20,Jesus no Templo,,Lucas 2:41 a 52,05,jesus_temple_scene_05.mp3,assets/audio/jesus_temple/jesus_temple_scene_05.mp3,Maria falou com Jesus sobre a aflição que ela e José sentiram ao procurá-lo. Jesus respondeu que precisava estar na casa de seu Pai. Suas palavras mostravam sua ligação especial com Deus.,Voz respeitosa e calma.,Pausa reverente.
20,Jesus no Templo,,Lucas 2:41 a 52,06,jesus_temple_scene_06.mp3,assets/audio/jesus_temple/jesus_temple_scene_06.mp3,"José e Maria não compreenderam completamente naquele momento. Mesmo assim, Jesus voltou com eles para Nazaré. Ele viveu em submissão a seus pais, crescendo em uma família.",Voz serena.,Trilha de retorno.
20,Jesus no Templo,,Lucas 2:41 a 52,07,jesus_temple_scene_07.mp3,assets/audio/jesus_temple/jesus_temple_scene_07.mp3,"Maria guardava essas coisas no coração. Ela via que havia algo muito especial sobre Jesus, mesmo quando nem tudo era fácil de entender.",Voz contemplativa.,Ambiente de memória.
20,Jesus no Templo,,Lucas 2:41 a 52,08,jesus_temple_scene_08.mp3,assets/audio/jesus_temple/jesus_temple_scene_08.mp3,"Jesus crescia em sabedoria. Ele aprendia, ouvia e vivia de modo agradável a Deus. A infância de Jesus também mostra humildade e obediência.",Voz suave e inspiradora.,Trilha de crescimento.
20,Jesus no Templo,,Lucas 2:41 a 52,09,jesus_temple_scene_09.mp3,assets/audio/jesus_temple/jesus_temple_scene_09.mp3,Jesus também crescia em estatura e em graça diante de Deus e das pessoas. Ele não era apenas admirado por suas respostas. Sua vida inteira apontava para a vontade do Pai.,Voz reverente.,Trilha esperançosa.
20,Jesus no Templo,,Lucas 2:41 a 52,10,jesus_temple_scene_10.mp3,assets/audio/jesus_temple/jesus_temple_scene_10.mp3,"A história de Jesus no templo nos ensina a valorizar as coisas de Deus, ouvir com atenção e crescer em sabedoria. Jesus mostra que aprender, perguntar e obedecer também fazem parte de uma vida que agrada ao Senhor.",Voz final e educativa.,Encerramento sereno.
